hys,direction,style,x,y
alpha-hys,<-,scatter,0.45999999999999996,0.9999999598
alpha-hys,<-,scatter,0.050000000000000044,0.9999910257
alpha-hys,<-,scatter,0.9299999999999999,0.9958116014
alpha-hys,<-,scatter,0.9299999999999999,0.9977085142000001
alpha-hys,<-,scatter,0.0,0.9993628651
alpha-hys,<-,scatter,0.21999999999999997,1.0
alpha-hys,<-,scatter,0.87,0.9999512555
alpha-hys,<-,scatter,0.48,0.9999999997
alpha-hys,<-,scatter,0.24,0.9999999160999999
alpha-hys,<-,scatter,0.53,1.0
alpha-hys,<-,scatter,0.20999999999999996,1.0
alpha-hys,<-,scatter,0.07999999999999996,1.0
alpha-hys,<-,scatter,0.77,0.9991688411
alpha-hys,<-,scatter,0.42000000000000004,0.9999588183
alpha-hys,<-,scatter,0.14,1.0
alpha-hys,<-,scatter,0.020000000000000018,1.0
alpha-hys,<-,scatter,0.72,0.9997265037999999
alpha-hys,<-,scatter,0.55,0.9999999931999999
alpha-hys,<-,scatter,0.31000000000000005,1.0
alpha-hys,<-,scatter,0.4,0.9999999923999999
alpha-hys,<-,scatter,0.32999999999999996,0.9999999998000001
alpha-hys,<-,scatter,0.030000000000000027,1.0
alpha-hys,<-,scatter,0.71,0.9999899703
alpha-hys,<-,scatter,0.44999999999999996,0.9999998476
alpha-hys,<-,scatter,0.20999999999999996,1.0
alpha-hys,<-,scatter,0.5900000000000001,0.9999897051000001
alpha-hys,<-,scatter,0.44999999999999996,1.0
alpha-hys,<-,scatter,0.71,0.9999548589
alpha-hys,<-,scatter,0.98,0.9838480407
alpha-hys,<-,scatter,0.89,0.9860866720999999
alpha-hys,<-,scatter,0.43999999999999995,0.9999147934
alpha-hys,<-,scatter,0.62,0.9980029903000001
alpha-hys,<-,scatter,0.27,0.9999991796
alpha-hys,<-,scatter,0.61,1.0
alpha-hys,<-,scatter,0.44999999999999996,0.9999997461
alpha-hys,<-,scatter,0.7,0.9916748182999999
alpha-hys,<-,scatter,0.24,0.9999999975
alpha-hys,<-,scatter,0.020000000000000018,1.0
alpha-hys,<-,scatter,1.0,0.9899304547
alpha-hys,<-,scatter,0.91,0.9942211626999999
alpha-hys,<-,scatter,0.4,1.0
alpha-hys,<-,scatter,0.07999999999999996,0.9999999987
alpha-hys,<-,scatter,1.0,0.9903731631
alpha-hys,<-,scatter,0.4,0.9999999920999999
alpha-hys,<-,scatter,0.32999999999999996,1.0
alpha-hys,<-,scatter,0.06999999999999995,1.0
alpha-hys,<-,scatter,0.9299999999999999,0.9963756663
alpha-hys,<-,scatter,0.52,0.9999999997
alpha-hys,<-,scatter,0.39,1.0
alpha-hys,<-,scatter,0.15000000000000002,0.9999999898
alpha-hys,<-,scatter,0.6799999999999999,0.9999567429
alpha-hys,<-,scatter,0.4,1.0
alpha-hys,<-,scatter,0.64,0.9999998179
alpha-hys,<-,scatter,0.53,0.9999733723
alpha-hys,<-,scatter,0.5700000000000001,0.9999999068000001
alpha-hys,<-,scatter,0.88,0.9907582991
alpha-hys,<-,scatter,0.6599999999999999,0.9998660716
alpha-hys,<-,scatter,0.15000000000000002,1.0
alpha-hys,<-,scatter,0.19999999999999996,1.0
alpha-hys,<-,scatter,0.33999999999999997,0.99999998
alpha-hys,<-,scatter,0.22999999999999998,0.9999999998000001
alpha-hys,<-,scatter,0.63,0.9999999807
alpha-hys,<-,scatter,0.13,1.0
alpha-hys,<-,scatter,1.0,0.9706980567
alpha-hys,<-,scatter,0.09999999999999998,1.0
alpha-hys,<-,scatter,0.31999999999999995,1.0
alpha-hys,<-,scatter,0.61,0.9990617504000001
alpha-hys,<-,scatter,0.020000000000000018,0.9999982544
alpha-hys,<-,scatter,0.15000000000000002,1.0
alpha-hys,<-,scatter,0.18999999999999995,1.0
alpha-hys,<-,scatter,0.6599999999999999,0.9999477337
alpha-hys,<-,scatter,0.62,0.9999999467
alpha-hys,<-,scatter,0.84,0.9894893668000001
alpha-hys,<-,scatter,0.010000000000000009,0.9999997219
alpha-hys,<-,scatter,0.12,0.9999999006
alpha-hys,<-,scatter,0.15000000000000002,1.0
alpha-hys,<-,scatter,0.010000000000000009,0.9999999995000001
alpha-hys,<-,scatter,0.6699999999999999,0.9999999825
alpha-hys,<-,scatter,0.020000000000000018,1.0
alpha-hys,<-,scatter,0.55,0.9998022811
alpha-hys,<-,scatter,0.7,0.9974852092000001
alpha-hys,<-,scatter,0.71,0.9999999992
alpha-hys,<-,scatter,0.18000000000000005,1.0
alpha-hys,<-,scatter,0.29000000000000004,0.9999999875
alpha-hys,<-,scatter,0.020000000000000018,1.0
alpha-hys,<-,scatter,0.5900000000000001,0.9993441612999999
alpha-hys,<-,scatter,0.18999999999999995,1.0
alpha-hys,<-,scatter,0.07999999999999996,1.0
alpha-hys,<-,scatter,0.89,0.9880973856
alpha-hys,<-,scatter,0.74,0.9970035291
alpha-hys,<-,scatter,0.61,0.9999999999
alpha-hys,<-,scatter,0.54,0.9998508909
alpha-hys,<-,scatter,0.5,1.0
alpha-hys,<-,scatter,0.9299999999999999,0.9831552409000001
alpha-hys,<-,scatter,0.6699999999999999,0.9918499690000001
alpha-hys,<-,scatter,0.26,1.0
alpha-hys,<-,scatter,0.31000000000000005,0.9999222425
alpha-hys,<-,scatter,0.61,0.9999999999
alpha-hys,<-,scatter,0.39,1.0
alpha-hys,<-,scatter,0.0,0.0200403936
alpha-hys,<-,scatter,0.8,0.9970306589
alpha-hys,<-,scatter,0.79,0.9947313684
alpha-hys,<-,scatter,0.5800000000000001,0.9999892034000001
alpha-hys,<-,scatter,0.73,0.9970947562000001
alpha-hys,<-,scatter,0.30000000000000004,1.0
alpha-hys,<-,scatter,0.010000000000000009,0.9998501887000001
alpha-hys,<-,scatter,0.8,0.9979118062000001
alpha-hys,<-,scatter,0.81,0.9996805132
alpha-hys,<-,scatter,0.10999999999999999,0.9999690599
alpha-hys,<-,scatter,0.35,0.9999999929000001
alpha-hys,<-,scatter,0.71,0.9994972349
alpha-hys,<-,scatter,0.77,0.9872018116
alpha-hys,<-,scatter,0.86,0.9961146285
alpha-hys,<-,scatter,0.72,0.999201298
alpha-hys,<-,scatter,0.15000000000000002,1.0
alpha-hys,<-,scatter,0.44999999999999996,0.9999999999
alpha-hys,<-,scatter,0.87,0.9944886740000001
alpha-hys,<-,scatter,0.37,0.9999999989
alpha-hys,<-,scatter,0.84,0.9993036861
alpha-hys,<-,scatter,0.83,0.9999767032
alpha-hys,<-,scatter,0.9299999999999999,0.99642179
alpha-hys,<-,scatter,0.86,0.9922616768000001
alpha-hys,<-,scatter,0.54,1.0
alpha-hys,<-,scatter,0.4,1.0
alpha-hys,<-,scatter,0.06000000000000005,1.0
alpha-hys,<-,scatter,0.91,0.99534602
alpha-hys,<-,scatter,0.52,0.9999980373999999
alpha-hys,<-,scatter,0.040000000000000036,1.0
alpha-hys,<-,scatter,0.5,0.9999936189
alpha-hys,<-,scatter,0.92,0.9907761368000001
alpha-hys,<-,scatter,0.12,1.0
alpha-hys,<-,scatter,0.47,1.0
alpha-hys,<-,scatter,0.43999999999999995,0.99951729
alpha-hys,<-,scatter,0.39,0.9999999995000001
alpha-hys,<-,scatter,0.35,1.0
alpha-hys,<-,scatter,0.19999999999999996,0.999999979
alpha-hys,<-,scatter,0.96,0.9844321184999999
alpha-hys,<-,scatter,0.07999999999999996,1.0
alpha-hys,<-,scatter,0.6699999999999999,0.9999742679000001
alpha-hys,<-,scatter,0.22999999999999998,0.9999999968000001
alpha-hys,<-,scatter,0.63,0.9999718292
alpha-hys,<-,scatter,0.040000000000000036,1.0
alpha-hys,<-,scatter,0.13,0.9999999925
alpha-hys,<-,scatter,0.050000000000000044,0.9998697009
alpha-hys,<-,scatter,0.55,0.9999992058
alpha-hys,<-,scatter,0.9299999999999999,0.9878172384999999
alpha-hys,<-,scatter,0.31999999999999995,0.9976056713
alpha-hys,<-,scatter,0.99,0.9914787795000001
alpha-hys,<-,scatter,0.31000000000000005,0.9999996204
alpha-hys,<-,scatter,0.87,0.9977895779000001
alpha-hys,<-,scatter,0.030000000000000027,0.9999999997
alpha-hys,<-,scatter,0.77,0.996783194
alpha-hys,<-,scatter,0.52,0.9999192312999999
alpha-hys,<-,scatter,0.25,0.9939111569
alpha-hys,<-,scatter,0.0,0.9999760589
alpha-hys,<-,scatter,0.85,0.9988671115000001
alpha-hys,<-,scatter,0.6599999999999999,0.9998763804
alpha-hys,<-,scatter,0.88,0.9991379597
alpha-hys,<-,scatter,0.51,0.9999999998000001
alpha-hys,<-,scatter,0.09999999999999998,0.9999993086
alpha-hys,<-,scatter,0.98,0.9864985615999999
alpha-hys,<-,scatter,0.47,0.9999999919
alpha-hys,<-,scatter,0.18000000000000005,0.9999996447
alpha-hys,<-,scatter,0.96,0.9951913026000001
alpha-hys,<-,scatter,0.8200000000000001,0.9978556397
alpha-hys,<-,scatter,0.56,0.9999673845
alpha-hys,<-,scatter,0.9,0.9929456745
alpha-hys,<-,scatter,0.15000000000000002,0.9999932668000001
alpha-hys,<-,scatter,0.0,0.9999988636
alpha-hys,<-,scatter,0.9299999999999999,0.9940001906
alpha-hys,<-,scatter,0.24,0.9999999879000001
alpha-hys,<-,scatter,0.56,0.9999667252
alpha-hys,<-,scatter,0.61,0.9999980784
alpha-hys,<-,scatter,0.31000000000000005,0.9999999158
alpha-hys,<-,scatter,0.75,0.9998973321
alpha-hys,<-,scatter,0.9299999999999999,0.9923250175
alpha-hys,<-,scatter,0.49,0.9999999232
alpha-hys,<-,scatter,0.69,0.999999981
alpha-hys,<-,scatter,0.22999999999999998,1.0
alpha-hys,<-,scatter,0.30000000000000004,0.9999999345999999
alpha-hys,<-,scatter,0.31999999999999995,1.0
alpha-hys,<-,scatter,0.95,0.9869660397
alpha-hys,<-,scatter,0.45999999999999996,1.0
alpha-hys,<-,scatter,0.92,0.9987692534999999
alpha-hys,<-,scatter,0.49,0.9999999985
alpha-hys,<-,scatter,0.9299999999999999,0.9965617931999999
alpha-hys,<-,scatter,0.39,1.0
alpha-hys,<-,scatter,0.27,1.0
alpha-hys,<-,scatter,0.72,0.998788322
alpha-hys,<-,scatter,0.69,0.9993773001
alpha-hys,<-,scatter,0.10999999999999999,1.0
alpha-hys,<-,scatter,0.06999999999999995,1.0
alpha-hys,<-,scatter,0.73,0.9989377614
alpha-hys,<-,scatter,0.39,0.9999999997
alpha-hys,<-,scatter,0.07999999999999996,1.0
alpha-hys,<-,scatter,0.36,0.9999999978
alpha-hys,<-,scatter,0.7,0.9999206398999999
alpha-hys,<-,scatter,0.9,0.9919665258
alpha-hys,<-,scatter,0.64,0.9982960815
alpha-hys,<-,scatter,0.99,0.9823317895
alpha-hys,<-,scatter,0.71,0.9999652976000001
alpha-hys,<-,scatter,0.14,1.0
alpha-hys,<-,scatter,0.96,0.9826907376999999
alpha-hys,<-,scatter,0.31000000000000005,1.0
alpha-hys,<-,scatter,0.77,0.9999922061
alpha-hys,<-,scatter,0.08999999999999997,1.0
alpha-hys,<-,scatter,0.30000000000000004,0.999820782
alpha-hys,<-,scatter,0.12,1.0
alpha-hys,<-,scatter,0.20999999999999996,1.0
alpha-hys,<-,scatter,0.42000000000000004,0.9999999986
alpha-hys,<-,scatter,0.24,0.9999999929000001
alpha-hys,<-,scatter,0.18999999999999995,0.9999999978
alpha-hys,<-,scatter,0.78,0.9998782937
alpha-hys,<-,scatter,0.83,0.9939080042
alpha-hys,<-,scatter,0.88,0.9986402756
alpha-hys,<-,scatter,0.81,0.9999193004000001
alpha-hys,<-,scatter,0.10999999999999999,0.9999999992
alpha-hys,<-,scatter,0.91,0.9908776337999999
alpha-hys,<-,scatter,0.31999999999999995,0.9999962062000001
alpha-hys,<-,scatter,0.10999999999999999,1.0
alpha-hys,<-,scatter,0.89,0.993838019
alpha-hys,<-,scatter,0.91,0.9997479418999999
alpha-hys,<-,scatter,0.10999999999999999,0.9999785278
alpha-hys,<-,scatter,0.48,0.9999869647
alpha-hys,<-,scatter,0.08999999999999997,1.0
alpha-hys,<-,scatter,0.5900000000000001,0.9991219011
alpha-hys,<-,scatter,0.76,0.9990745743
alpha-hys,<-,scatter,0.16000000000000003,1.0
alpha-hys,<-,scatter,0.91,0.9974166778
alpha-hys,<-,scatter,0.54,1.0
alpha-hys,<-,scatter,0.88,0.9883697945000001
alpha-hys,<-,scatter,0.63,0.9999999915000001
alpha-hys,<-,scatter,0.24,0.9999999999
alpha-hys,<-,scatter,0.13,0.9999978312000001
alpha-hys,<-,scatter,0.7,0.9976605175
alpha-hys,<-,scatter,0.17000000000000004,1.0
alpha-hys,<-,scatter,0.22999999999999998,1.0
alpha-hys,<-,scatter,0.74,0.9964507387
alpha-hys,<-,scatter,0.75,0.9994405962
alpha-hys,<-,scatter,0.99,0.9865789131
alpha-hys,<-,scatter,0.83,0.9988472065999999
alpha-hys,<-,scatter,0.07999999999999996,0.9999999989
alpha-hys,<-,scatter,0.13,0.9999999964
alpha-hys,<-,scatter,0.24,0.9999996976000001
alpha-hys,<-,scatter,0.94,0.9901975968000001
alpha-hys,<-,scatter,0.41000000000000003,0.999999931
alpha-hys,<-,scatter,0.84,0.9884246528
alpha-hys,<-,scatter,0.87,0.9901807976000001
alpha-hys,<-,scatter,0.15000000000000002,1.0
alpha-hys,<-,scatter,0.63,0.9999999995000001
alpha-hys,<-,scatter,0.5700000000000001,0.9999485356000001
alpha-hys,<-,scatter,0.63,0.9999997159
alpha-hys,<-,scatter,0.97,0.9848291709999999
alpha-hys,<-,scatter,0.75,0.9999953573999999
alpha-hys,<-,scatter,0.16000000000000003,1.0
alpha-hys,<-,scatter,0.08999999999999997,1.0
alpha-hys,<-,scatter,0.47,1.0
alpha-hys,<-,scatter,0.19999999999999996,1.0
alpha-hys,<-,scatter,0.6699999999999999,0.9935157585
alpha-hys,<-,scatter,0.16000000000000003,1.0
alpha-hys,<-,scatter,0.31000000000000005,0.9999974435
alpha-hys,<-,scatter,0.37,1.0
alpha-hys,<-,scatter,0.33999999999999997,0.9999825409
alpha-hys,<-,scatter,0.43000000000000005,1.0
alpha-hys,<-,scatter,0.43000000000000005,0.9999996054000001
alpha-hys,<-,scatter,0.6799999999999999,0.9999999992
alpha-hys,<-,scatter,0.53,0.9994728672
alpha-hys,<-,scatter,0.55,0.9999882484
alpha-hys,<-,scatter,0.75,0.9998957151000001
alpha-hys,<-,scatter,0.96,0.9935423577
alpha-hys,<-,scatter,0.040000000000000036,0.9999999990999999
alpha-hys,<-,scatter,0.97,0.9809933581999999
alpha-hys,<-,scatter,0.28,0.9999999939
alpha-hys,<-,scatter,0.31999999999999995,1.0
alpha-hys,<-,scatter,0.84,0.9948546909999999
alpha-hys,<-,scatter,0.98,0.9895823692
alpha-hys,<-,scatter,0.09999999999999998,1.0
alpha-hys,<-,scatter,0.84,0.9993811418
alpha-hys,<-,scatter,0.27,1.0
alpha-hys,<-,scatter,0.6799999999999999,0.999861766
alpha-hys,<-,scatter,0.44999999999999996,0.9999999913
alpha-hys,<-,scatter,0.55,0.9999908962
alpha-hys,<-,scatter,0.6799999999999999,0.9999848498999999
alpha-hys,<-,scatter,0.43000000000000005,1.0
alpha-hys,<-,scatter,0.42000000000000004,1.0
alpha-hys,<-,scatter,0.6,0.9995483172
alpha-hys,<-,scatter,0.20999999999999996,0.9999984662000001
alpha-hys,<-,scatter,0.6799999999999999,0.9982701437
alpha-hys,<-,scatter,0.6599999999999999,0.9999240872
alpha-hys,<-,scatter,0.28,0.9999988473
alpha-hys,<-,scatter,0.89,0.9995101614
alpha-hys,<-,scatter,0.65,0.9996311119
alpha-hys,<-,scatter,1.0,0.9907269503
alpha-hys,<-,scatter,0.6,0.9999934764
alpha-hys,<-,scatter,0.55,0.9977670884000001
alpha-hys,<-,scatter,0.08999999999999997,1.0
alpha-hys,<-,scatter,0.06000000000000005,0.9996760137999999
alpha-hys,<-,scatter,0.19999999999999996,1.0
alpha-hys,<-,scatter,0.88,0.9928245558
alpha-hys,<-,scatter,0.48,0.9999998044
alpha-hys,<-,scatter,0.62,1.0
alpha-hys,<-,scatter,0.27,1.0
alpha-hys,<-,scatter,0.24,0.9999994944
alpha-hys,<-,scatter,0.08999999999999997,1.0
alpha-hys,<-,scatter,0.21999999999999997,0.9998556713
alpha-hys,<-,scatter,0.96,0.9962808768000001
alpha-hys,<-,scatter,0.040000000000000036,0.9999996973
alpha-hys,<-,scatter,0.77,0.9998475690999999
alpha-hys,<-,scatter,0.41000000000000003,0.9987193326999999
alpha-hys,<-,scatter,0.30000000000000004,0.9995555409
alpha-hys,<-,scatter,0.39,1.0
alpha-hys,<-,scatter,0.92,0.9883156469
alpha-hys,<-,scatter,0.61,0.9999999320999999
alpha-hys,<-,scatter,0.19999999999999996,0.9999999939
alpha-hys,<-,scatter,0.0,0.999999999
alpha-hys,<-,scatter,0.5,0.9999171648
alpha-hys,<-,scatter,0.06999999999999995,1.0
alpha-hys,<-,scatter,0.5900000000000001,0.9999993224
alpha-hys,<-,scatter,0.5800000000000001,0.9999998358
alpha-hys,<-,scatter,0.45999999999999996,0.999999998
alpha-hys,<-,scatter,0.44999999999999996,0.9983902986
alpha-hys,<-,scatter,0.24,1.0
alpha-hys,<-,scatter,0.92,0.996697361
alpha-hys,<-,scatter,0.030000000000000027,0.9997003256999999
alpha-hys,<-,scatter,0.81,0.9998022525
alpha-hys,<-,scatter,0.8200000000000001,0.9994283075
alpha-hys,<-,scatter,0.06000000000000005,1.0
alpha-hys,<-,scatter,0.20999999999999996,0.9999999998000001
alpha-hys,<-,scatter,0.26,0.9999985709999999
alpha-hys,<-,scatter,0.71,0.9999907272
alpha-hys,<-,scatter,0.64,0.9999999999
alpha-hys,<-,scatter,0.39,0.9999987001999999
alpha-hys,<-,scatter,0.62,0.9994009448000001
alpha-hys,<-,scatter,0.22999999999999998,0.9999999061
alpha-hys,<-,scatter,0.42000000000000004,1.0
alpha-hys,<-,scatter,0.20999999999999996,1.0
alpha-hys,<-,scatter,0.18999999999999995,0.9999472691
alpha-hys,<-,scatter,0.17000000000000004,1.0
alpha-hys,<-,scatter,0.45999999999999996,1.0
alpha-hys,<-,scatter,0.87,0.9938307496
alpha-hys,<-,scatter,0.85,0.9865609062999999
alpha-hys,<-,scatter,0.92,0.9989040083
alpha-hys,<-,scatter,0.18000000000000005,1.0
alpha-hys,<-,scatter,0.020000000000000018,1.0
alpha-hys,<-,scatter,0.6599999999999999,0.9997110663
alpha-hys,<-,scatter,0.22999999999999998,1.0
alpha-hys,<-,scatter,0.63,0.9999987854000001
alpha-hys,<-,scatter,0.94,0.985041275
alpha-hys,<-,scatter,0.98,0.9972634873999999
alpha-hys,<-,scatter,0.77,0.9998922497
alpha-hys,<-,scatter,0.94,0.9859516078
alpha-hys,<-,scatter,0.26,0.9999997439
alpha-hys,<-,scatter,0.76,0.9997051161
alpha-hys,<-,scatter,0.31000000000000005,1.0
alpha-hys,<-,scatter,0.53,0.9982610918000001
alpha-hys,<-,scatter,0.87,0.9917283537
alpha-hys,<-,scatter,0.47,0.9953268873000001
alpha-hys,<-,scatter,0.27,1.0
alpha-hys,<-,scatter,0.48,0.9999999989
alpha-hys,<-,scatter,0.5800000000000001,0.998083446
alpha-hys,<-,scatter,0.16000000000000003,1.0
alpha-hys,<-,scatter,0.47,0.9956879556999999
alpha-hys,<-,scatter,0.86,0.9973987415000001
alpha-hys,<-,scatter,0.62,0.9997999509000001
alpha-hys,<-,scatter,0.87,0.9948613476
alpha-hys,<-,scatter,0.28,0.9999106256
alpha-hys,<-,scatter,0.29000000000000004,0.999585779
alpha-hys,<-,scatter,0.17000000000000004,1.0
alpha-hys,<-,scatter,0.0,1.0
alpha-hys,<-,scatter,0.39,0.9998438381
alpha-hys,<-,scatter,0.07999999999999996,1.0
alpha-hys,<-,scatter,0.6799999999999999,0.9999941683
alpha-hys,<-,scatter,0.17000000000000004,1.0
alpha-hys,<-,scatter,0.9299999999999999,0.9875882733
alpha-hys,<-,scatter,0.28,0.9999999995000001
alpha-hys,<-,scatter,0.56,0.9933953202
alpha-hys,<-,scatter,0.43999999999999995,1.0
alpha-hys,<-,scatter,0.86,0.9959184603
alpha-hys,<-,scatter,1.0,0.9853030177
alpha-hys,<-,scatter,0.87,0.9958537181999999
alpha-hys,<-,scatter,0.71,0.999994871
alpha-hys,<-,scatter,0.12,1.0
alpha-hys,<-,scatter,0.88,0.9975058323999999
alpha-hys,<-,scatter,0.65,1.0
alpha-hys,<-,scatter,0.51,0.9999999987999999
alpha-hys,<-,scatter,0.30000000000000004,0.9999992233
alpha-hys,<-,scatter,0.7,0.999999965
alpha-hys,<-,scatter,0.5900000000000001,1.0
alpha-hys,<-,scatter,0.18999999999999995,1.0
alpha-hys,<-,scatter,0.31999999999999995,0.999999541
alpha-hys,<-,scatter,0.45999999999999996,0.9999843394
alpha-hys,<-,scatter,0.52,1.0
alpha-hys,<-,scatter,0.15000000000000002,0.9999999961
alpha-hys,<-,scatter,0.07999999999999996,1.0
alpha-hys,<-,scatter,0.26,1.0
alpha-hys,<-,scatter,0.6,0.9999999615
alpha-hys,<-,scatter,0.79,0.9997506619
alpha-hys,<-,scatter,0.8,0.9999343454
alpha-hys,<-,scatter,0.010000000000000009,1.0
alpha-hys,<-,scatter,0.75,0.9999820006
alpha-hys,<-,scatter,0.33999999999999997,1.0
alpha-hys,<-,scatter,0.43000000000000005,1.0
alpha-hys,<-,scatter,0.44999999999999996,0.9999999928
alpha-hys,<-,scatter,0.18999999999999995,0.9999745563
alpha-hys,<-,scatter,0.49,0.9997577313
alpha-hys,<-,scatter,0.45999999999999996,0.9997693524
alpha-hys,<-,scatter,0.08999999999999997,1.0
alpha-hys,<-,scatter,0.65,0.9993252271999999
alpha-hys,<-,scatter,0.87,0.9945476315
alpha-hys,<-,scatter,0.17000000000000004,1.0
alpha-hys,<-,scatter,0.08999999999999997,0.9999989870999999
alpha-hys,<-,scatter,0.77,0.9960269178
alpha-hys,<-,scatter,0.020000000000000018,1.0
alpha-hys,<-,scatter,0.88,0.9881642076
alpha-hys,<-,scatter,0.6699999999999999,0.9999812254000001
alpha-hys,<-,scatter,0.97,0.9856431027
alpha-hys,<-,scatter,0.020000000000000018,1.0
alpha-hys,<-,scatter,0.14,0.9999992623
alpha-hys,<-,scatter,0.12,1.0
alpha-hys,<-,scatter,0.96,0.9923166387000001
alpha-hys,<-,scatter,0.72,0.9999999826
alpha-hys,<-,scatter,0.77,0.9993930156999999
alpha-hys,<-,scatter,0.43999999999999995,0.9999954762000001
alpha-hys,<-,scatter,0.5700000000000001,0.9999999871999999
alpha-hys,<-,scatter,0.47,1.0
alpha-hys,<-,scatter,0.7,0.9971131189
alpha-hys,<-,scatter,0.87,0.9925422947
alpha-hys,<-,scatter,0.33999999999999997,1.0
alpha-hys,<-,scatter,0.83,0.9992132932
alpha-hys,<-,scatter,0.36,0.9999957111
alpha-hys,<-,scatter,0.6699999999999999,0.9999750302
alpha-hys,<-,scatter,0.050000000000000044,1.0
alpha-hys,<-,scatter,0.45999999999999996,1.0
alpha-hys,<-,scatter,0.76,0.9987586505
alpha-hys,<-,scatter,0.83,0.9945749877
alpha-hys,<-,scatter,0.47,1.0
alpha-hys,<-,scatter,0.98,0.9896299168000001
alpha-hys,<-,scatter,0.49,0.9999986721999999
alpha-hys,<-,scatter,0.26,0.9999999994
alpha-hys,<-,scatter,0.19999999999999996,1.0
alpha-hys,<-,scatter,0.7,0.9998388366
alpha-hys,<-,scatter,0.07999999999999996,0.9988133151
alpha-hys,<-,scatter,0.7,0.9999999506999999
alpha-hys,<-,scatter,0.8,0.9989832953
alpha-hys,<-,scatter,0.06000000000000005,0.9999500547
alpha-hys,<-,scatter,0.21999999999999997,1.0
alpha-hys,<-,scatter,0.96,0.9912221043
alpha-hys,<-,scatter,0.18999999999999995,1.0
alpha-hys,<-,scatter,0.53,0.998064759
alpha-hys,<-,scatter,0.24,1.0
alpha-hys,<-,scatter,0.08999999999999997,0.9999999997
alpha-hys,<-,scatter,0.55,0.9999999956
alpha-hys,<-,scatter,0.38,1.0
alpha-hys,<-,scatter,0.73,0.9999996220999999
alpha-hys,<-,scatter,0.45999999999999996,0.9998931399
alpha-hys,<-,scatter,0.6599999999999999,0.9999999795000001
alpha-hys,<-,scatter,0.06000000000000005,1.0
alpha-hys,<-,scatter,0.38,0.9999999999
alpha-hys,<-,scatter,0.38,0.9999999997
alpha-hys,<-,scatter,0.95,0.9844947307999999
alpha-hys,<-,scatter,0.26,1.0
alpha-hys,<-,scatter,0.18000000000000005,0.9999999998000001
alpha-hys,<-,scatter,0.63,0.9956755765
alpha-hys,<-,scatter,0.85,0.9960984108
alpha-hys,<-,scatter,0.010000000000000009,1.0
alpha-hys,<-,scatter,0.94,0.9819907098999999
alpha-hys,<-,scatter,0.74,0.9999846379
alpha-hys,<-,scatter,0.5700000000000001,0.999999995
alpha-hys,<-,scatter,0.13,1.0
alpha-hys,<-,scatter,0.92,0.9926539079000001
alpha-hys,<-,scatter,0.13,0.9999979131
alpha-hys,<-,scatter,0.98,0.9989670821
alpha-hys,<-,scatter,0.99,0.9896460372
alpha-hys,<-,scatter,0.61,0.9977396191
alpha-hys,<-,scatter,0.20999999999999996,1.0
alpha-hys,<-,scatter,0.12,1.0
alpha-hys,<-,scatter,0.62,0.9986253825
alpha-hys,<-,scatter,0.010000000000000009,0.9999999990999999
alpha-hys,<-,scatter,0.07999999999999996,1.0
alpha-hys,<-,scatter,0.97,0.9831397324
alpha-hys,<-,scatter,0.14,1.0
alpha-hys,<-,scatter,0.16000000000000003,1.0
alpha-hys,<-,scatter,0.85,0.9991391623
alpha-hys,<-,scatter,0.6799999999999999,0.9999999993
alpha-hys,<-,scatter,0.15000000000000002,1.0
alpha-hys,<-,scatter,0.040000000000000036,0.9999999993
alpha-hys,<-,scatter,0.8,0.9983522737999999
alpha-hys,<-,scatter,0.51,0.9999999957
alpha-hys,<-,scatter,0.74,0.9990815678
alpha-hys,<-,scatter,0.24,1.0
alpha-hys,<-,scatter,0.8,0.9954092205
alpha-hys,<-,scatter,0.8200000000000001,0.9968141033
alpha-hys,<-,scatter,0.42000000000000004,0.9999999993
alpha-hys,<-,scatter,0.8,0.9965035158
alpha-hys,<-,scatter,0.64,0.9998723083
alpha-hys,<-,scatter,0.07999999999999996,0.9992770987
alpha-hys,<-,scatter,0.27,0.9999999999
alpha-hys,<-,scatter,0.33999999999999997,0.9999999869
alpha-hys,<-,scatter,0.06999999999999995,0.9999955354000001
alpha-hys,<-,scatter,0.8,0.994302965
alpha-hys,<-,scatter,0.5,0.9998158898
alpha-hys,<-,scatter,0.49,1.0
alpha-hys,<-,scatter,0.61,0.9999181031000001
alpha-hys,<-,scatter,0.050000000000000044,0.999999682
alpha-hys,<-,scatter,0.86,0.9941556192000001
alpha-hys,<-,scatter,0.88,0.9899035415999999
alpha-hys,<-,scatter,0.8,0.9998456027
alpha-hys,<-,scatter,0.78,0.9956951870999999
alpha-hys,<-,scatter,0.12,1.0
alpha-hys,<-,scatter,0.69,0.9999783934
alpha-hys,<-,scatter,0.39,1.0
alpha-hys,<-,scatter,0.96,0.9990679223000001
alpha-hys,<-,scatter,0.8200000000000001,0.9983420910999999
alpha-hys,<-,scatter,0.5700000000000001,1.0
alpha-hys,<-,scatter,0.85,0.9982811999
alpha-hys,<-,scatter,0.7,0.9984378178
alpha-hys,<-,scatter,0.43000000000000005,0.9999956047
alpha-hys,<-,scatter,0.61,1.0
alpha-hys,<-,scatter,0.5900000000000001,0.9959404018000001
alpha-hys,<-,scatter,0.7,0.9999933059999999
alpha-hys,<-,scatter,0.040000000000000036,0.9999990555
alpha-hys,<-,scatter,0.38,0.9999998395
alpha-hys,<-,scatter,0.35,1.0
