x1,y1,x2,y2,c_p,c_r
0.7,0.999999998,0.69,0.99575521295,0.5,0.08999999999999997
0.71,0.99916309365,0.7,0.99906017025,0.5,0.08999999999999997
0.72,0.99991319985,0.71,0.9999982540000001,0.5,0.08999999999999997
0.73,0.9991276279000001,0.72,0.9997862563500001,0.5,0.08999999999999997
0.74,0.99843307355,0.73,0.99782170315,0.5,0.08999999999999997
0.75,0.9964626143,0.74,0.99999967845,0.5,0.08999999999999997
0.76,0.9999994080500001,0.75,0.9998312673499999,0.5,0.08999999999999997
0.77,0.9992321762,0.76,0.9998785210500001,0.5,0.08999999999999997
0.78,0.9999991336499999,0.77,0.9985751415999999,0.5,0.08999999999999997
0.79,0.9954089288,0.78,0.99998212845,0.5,0.08999999999999997
0.8,0.99907662,0.79,0.9906583409999999,0.5,0.08999999999999997
